player_id,round,minutes,total_points,goals_scored,assists,clean_sheets,bonus,value,transfers_balance,was_home
179,3,0,0,0,0,0,0,40,-161,0
179,4,0,0,0,0,0,0,40,-101,1
179,5,1,1,0,0,0,0,40,-170,0
180,1,0,0,0,0,0,0,40,0,0
180,2,0,0,0,0,0,0,40,-1282,1
180,3,0,0,0,0,0,0,40,-2522,0
180,4,0,0,0,0,0,0,40,-1447,1
180,5,0,0,0,0,0,0,40,-1023,0
181,1,0,0,0,0,0,0,40,0,0
181,2,0,0,0,0,0,0,40,-82,1
181,3,0,0,0,0,0,0,40,-956,0
181,4,0,0,0,0,0,0,40,-477,1
181,5,0,0,0,0,0,0,40,-280,0
182,1,90,1,0,0,0,0,40,0,0
182,2,90,1,0,0,0,0,40,-1183,1
182,3,90,2,0,0,0,0,40,-4953,0
182,4,90,0,0,0,0,0,40,-2035,1
182,5,0,0,0,0,0,0,40,-7286,0
183,1,20,1,0,0,0,0,50,0,0
183,2,70,3,0,0,1,0,50,-49,1
183,3,62,2,0,0,0,0,50,-1863,0
183,4,72,2,0,0,0,0,50,-812,1
183,5,73,5,0,0,1,0,49,-1195,0
184,1,90,2,0,0,0,0,50,0,0
184,2,90,2,0,0,0,0,50,674,1
184,3,90,2,0,0,0,0,50,-3443,0
184,4,83,2,0,0,0,0,50,-2101,1
184,5,90,3,0,0,1,0,49,-1624,0
185,1,0,0,0,0,0,0,50,0,0
185,2,31,1,0,0,0,0,50,-1318,1
185,3,0,0,0,0,0,0,49,-1339,0
185,4,0,0,0,0,0,0,49,-975,1
185,5,0,0,0,0,0,0,48,-850,0
186,1,0,0,0,0,0,0,55,0,0
186,2,57,1,0,0,0,0,55,-1089,1
186,3,70,2,0,0,0,0,54,-1860,0
186,4,59,1,0,0,0,0,54,-780,1
186,5,45,1,0,0,0,0,54,-836,0
187,1,0,0,0,0,0,0,50,0,0
187,2,0,0,0,0,0,0,50,-230,1
187,3,0,0,0,0,0,0,49,30,0
187,4,0,0,0,0,0,0,49,-249,1
187,5,0,0,0,0,0,0,49,-314,0
188,1,28,1,0,0,0,0,55,0,0
188,2,19,1,0,0,0,0,55,-1275,1
188,3,0,0,0,0,0,0,54,-2872,0
188,4,6,1,0,0,0,0,54,-1542,1
188,5,0,0,0,0,0,0,54,-1090,0
189,1,0,0,0,0,0,0,45,0,0
189,2,0,0,0,0,0,0,45,-2158,1
189,3,0,0,0,0,0,0,45,-2042,0
189,4,0,0,0,0,0,0,45,-1700,1
189,5,0,0,0,0,0,0,44,-251,0
190,1,81,2,0,0,0,0,55,0,0
190,2,58,1,0,0,0,0,55,1311,1
190,3,27,1,0,0,0,0,55,-3624,0
190,4,0,0,0,0,0,0,54,-1390,1
190,5,45,1,0,0,0,0,54,-1058,0
191,1,0,0,0,0,0,0,45,0,0
191,2,0,0,0,0,0,0,45,-1193,1
191,3,0,0,0,0,0,0,45,-2425,0
191,4,0,0,0,0,0,0,45,-3328,1
191,5,0,0,0,0,0,0,45,-1935,0
192,1,0,0,0,0,0,0,45,0,0
192,2,0,0,0,0,0,0,45,-4618,1
192,3,0,0,0,0,0,0,45,-17623,0
192,4,0,0,0,0,0,0,45,-8343,1
192,5,0,0,0,0,0,0,45,-5803,0
193,1,0,0,0,0,0,0,55,0,0
193,2,0,0,0,0,0,0,55,-5318,1
193,3,0,0,0,0,0,0,54,-3102,0
193,4,0,0,0,0,0,0,54,-1789,1
193,5,0,0,0,0,0,0,54,-1150,0
194,1,69,2,0,0,0,0,50,0,0
194,2,32,1,0,0,0,0,50,6706,1
194,3,19,1,0,0,0,0,50,-1110,0
194,4,17,1,0,0,0,0,50,-1520,1
194,5,90,4,0,0,1,0,50,-4476,0
195,1,69,2,0,0,0,0,50,0,0
195,2,0,0,0,0,0,0,50,10333,1
195,3,19,1,0,0,0,0,50,-11944,0
195,4,0,0,0,0,0,0,50,-8583,1
195,5,16,1,0,0,0,0,50,-10520,0
196,1,0,0,0,0,0,0,50,0,0
196,2,0,0,0,0,0,0,50,-590,1
196,3,0,0,0,0,0,0,50,-296,0
196,4,0,0,0,0,0,0,50,-136,1
196,5,0,0,0,0,0,0,50,-105,0
197,1,0,0,0,0,0,0,45,0,0
197,2,0,0,0,0,0,0,45,-788,1
197,3,0,0,0,0,0,0,45,-548,0
197,4,0,0,0,0,0,0,45,-350,1
197,5,0,0,0,0,0,0,45,-273,0
492,1,20,1,0,0,0,0,55,0,0
492,2,90,2,0,0,0,0,55,-639,1
492,3,70,2,0,0,0,0,55,-13314,0
492,4,52,-2,0,0,0,0,55,-3108,1
492,5,0,0,0,0,0,0,55,-21461,0
575,1,61,1,0,0,0,0,50,0,0
575,2,70,3,0,0,1,0,50,-1578,1
575,3,27,1,0,0,0,0,50,-3438,0
575,4,17,1,0,0,0,0,49,-2489,1
575,5,90,3,0,0,1,0,49,-2510,0
584,1,8,1,0,0,0,0,55,0,0
584,2,19,1,0,0,0,0,55,-1042,1
584,3,5,1,0,0,0,0,55,-2126,0
584,4,0,0,0,0,0,0,54,-1142,1
584,5,0,0,0,0,0,0,54,-947,0
599,1,0,0,0,0,0,0,50,0,0
599,2,0,0,0,0,0,0,50,330,1
599,3,0,0,0,0,0,0,50,-134,0
599,4,30,1,0,0,0,0,50,-281,1
599,5,0,0,0,0,0,0,50,173,0
623,2,0,0,0,0,0,0,40,0,1
623,3,0,0,0,0,0,0,40,17253,0
623,4,0,0,0,0,0,0,40,25889,1
623,5,0,0,0,0,0,0,40,10344,0
655,4,0,0,0,0,0,0,55,58,1
655,5,0,0,0,0,0,0,55,91,0
656,4,0,0,0,0,0,0,40,2544,1
656,5,90,6,0,0,1,0,40,3967,0
42,1,27,1,0,0,0,0,55,0,0
42,2,27,1,0,0,0,0,55,-140,1
42,3,0,0,0,0,0,0,55,-422,0
42,4,0,0,0,0,0,0,55,-33,1
42,5,0,0,0,0,0,0,54,-483,0
153,1,0,0,0,0,0,0,45,0,0
153,2,16,1,0,0,0,0,45,-323,1
153,3,90,3,0,0,0,0,45,503,0
153,4,33,-3,0,0,0,0,45,4721,1
153,5,0,0,0,0,0,0,45,-5081,0
198,1,90,2,0,0,0,0,50,0,0
198,2,90,1,0,0,0,0,50,-7870,1
198,3,90,2,0,0,0,0,50,-3328,0
198,4,0,0,0,0,0,0,50,17128,1
198,5,0,0,0,0,0,0,50,-59712,0
199,1,0,0,0,0,0,0,45,0,0
199,2,0,0,0,0,0,0,45,-908,1
199,3,0,0,0,0,0,0,45,-646,0
199,4,90,2,0,0,0,0,45,-389,1
199,5,90,6,0,0,1,0,45,618,0
202,1,90,3,0,0,0,0,50,0,0
202,2,90,0,0,0,0,0,50,-2246,1
202,3,90,1,0,0,0,0,50,-5426,0
202,4,90,2,0,0,0,0,50,497,1
202,5,90,8,0,0,1,0,50,-7644,0
203,1,90,1,0,0,0,0,50,0,0
203,2,90,0,0,0,0,0,50,-3200,1
203,3,90,1,0,0,0,0,49,-4057,0
203,4,0,0,0,0,0,0,49,-1594,1
203,5,90,8,0,0,1,0,49,-4457,0
204,1,90,1,0,0,0,0,45,0,0
204,2,90,0,0,0,0,0,45,-44374,1
204,3,73,15,2,0,0,2,45,-68532,0
204,4,76,1,0,0,0,0,45,212978,1
204,5,90,7,0,0,1,1,45,-51939,0
205,1,0,0,0,0,0,0,45,0,0
205,2,0,0,0,0,0,0,45,-226,1
205,3,0,0,0,0,0,0,45,-594,0
205,4,0,0,0,0,0,0,45,-639,1
205,5,0,0,0,0,0,0,45,-274,0
206,1,72,1,0,0,0,0,45,0,0
206,2,0,0,0,0,0,0,45,-2523,1
206,3,0,0,0,0,0,0,44,-1423,0
206,4,0,0,0,0,0,0,44,-651,1
206,5,0,0,0,0,0,0,44,-330,0
207,1,0,0,0,0,0,0,45,0,0
207,2,15,1,0,0,0,0,45,-1081,1
207,3,1,1,0,0,0,0,44,-541,0
207,4,0,0,0,0,0,0,44,-316,1
207,5,0,0,0,0,0,0,44,-708,0
208,1,0,0,0,0,0,0,65,0,0
208,2,0,0,0,0,0,0,64,-204476,1
208,3,0,0,0,0,0,0,63,-118099,0
208,4,0,0,0,0,0,0,63,-36877,1
208,5,8,1,0,0,0,0,62,-10945,0
210,1,90,4,0,0,0,0,55,0,0
210,2,90,2,0,0,0,0,55,-1090,1
210,3,90,2,0,0,0,0,55,-3644,0
210,4,76,2,0,0,0,0,55,-1801,1
210,5,90,2,0,0,1,0,55,-9048,0
211,1,35,1,0,0,0,0,55,0,0
211,2,67,5,0,1,0,0,55,-2144,1
211,3,88,5,0,1,0,0,55,2869,0
211,4,36,1,0,0,0,0,55,27655,1
211,5,81,2,0,0,1,0,55,-12233,0
212,1,0,0,0,0,0,0,45,0,0
212,2,0,0,0,0,0,0,45,-69998,1
212,3,16,1,0,0,0,0,45,-96023,0
212,4,13,1,0,0,0,0,45,-87271,1
212,5,0,0,0,0,0,0,44,-71924,0
213,1,0,0,0,0,0,0,50,0,0
213,2,0,0,0,0,0,0,50,-1246,1
213,3,0,0,0,0,0,0,49,-1246,0
213,4,6,1,0,0,0,0,49,-806,1
213,5,45,0,0,0,0,0,49,-677,0
214,1,90,3,0,0,0,0,50,0,0
214,2,90,2,0,0,0,0,50,-1150,1
214,3,88,5,0,1,0,0,50,-259,0
214,4,83,8,0,2,0,0,50,11985,1
214,5,90,3,0,0,1,0,50,14554,0
215,1,0,0,0,0,0,0,50,0,0
215,2,0,0,0,0,0,0,50,-107,1
215,3,0,0,0,0,0,0,50,-275,0
215,4,0,0,0,0,0,0,50,-276,1
215,5,0,0,0,0,0,0,50,-124,0
216,1,0,0,0,0,0,0,50,0,0
216,2,0,0,0,0,0,0,50,-379,1
216,3,0,0,0,0,0,0,50,-965,0
216,4,0,0,0,0,0,0,50,-963,1
216,5,0,0,0,0,0,0,50,-405,0
217,1,0,0,0,0,0,0,50,0,0
217,2,0,0,0,0,0,0,50,-697,1
217,3,0,0,0,0,0,0,49,-173,0
217,4,0,0,0,0,0,0,49,-730,1
217,5,0,0,0,0,0,0,49,-675,0
218,1,0,0,0,0,0,0,50,0,0
218,2,0,0,0,0,0,0,50,-811,1
218,3,0,0,0,0,0,0,49,-336,0
218,4,0,0,0,0,0,0,49,-468,1
218,5,0,0,0,0,0,0,49,-576,0
219,1,0,0,0,0,0,0,50,0,0
219,2,0,0,0,0,0,0,50,-51,1
219,3,0,0,0,0,0,0,50,-60,0
219,4,0,0,0,0,0,0,49,-85,1
219,5,0,0,0,0,0,0,49,-101,0
220,1,0,0,0,0,0,0,45,0,0
220,2,0,0,0,0,0,0,45,-65,1
220,3,0,0,0,0,0,0,45,-39,0
220,4,0,0,0,0,0,0,45,-13,1
220,5,0,0,0,0,0,0,45,-8,0
221,1,0,0,0,0,0,0,45,0,0
221,2,0,0,0,0,0,0,45,-589,1
221,3,0,0,0,0,0,0,45,-252,0
221,4,0,0,0,0,0,0,45,-226,1
221,5,0,0,0,0,0,0,45,-630,0
222,1,27,1,0,0,0,0,60,0,0
222,2,62,2,0,0,0,0,60,-6261,1
222,3,45,1,0,0,0,0,60,-981,0
222,4,83,8,1,0,0,2,60,11360,1
222,5,81,2,0,0,1,0,60,4053,0
223,1,62,2,0,0,0,0,65,0,0
223,2,0,0,0,0,0,0,65,-48482,1
223,3,0,0,0,0,0,0,64,-269301,0
223,4,0,0,0,0,0,0,64,-72649,1
223,5,0,0,0,0,0,0,63,-29302,0
224,1,55,1,0,0,0,0,55,0,0
224,2,67,2,0,0,0,0,55,-2517,1
224,3,45,4,0,1,0,0,55,3590,0
224,4,0,0,0,0,0,0,55,20214,1
224,5,8,1,0,0,0,0,55,-21953,0
225,1,0,0,0,0,0,0,50,0,0
225,2,0,0,0,0,0,0,50,0,1
225,3,0,0,0,0,0,0,50,0,0
225,4,0,0,0,0,0,0,50,0,1
225,5,0,0,0,0,0,0,50,0,0
241,1,62,2,0,0,0,0,55,0,0
241,2,22,1,0,0,0,0,55,-1356,1
241,3,0,0,0,0,0,0,55,-1942,0
241,4,0,0,0,0,0,0,54,-1350,1
241,5,0,0,0,0,0,0,54,-1374,0
555,1,0,0,0,0,0,0,40,0,0
555,2,0,0,0,0,0,0,40,-290,1
555,3,0,0,0,0,0,0,40,-1097,0
555,4,0,0,0,0,0,0,40,-2537,1
555,5,0,0,0,0,0,0,40,-2332,0
577,1,18,1,0,0,0,0,45,0,0
577,2,73,1,0,0,0,0,45,-1838,1
577,3,0,0,0,0,0,0,45,-2052,0
577,4,53,0,0,0,0,0,45,-2574,1
577,5,45,1,0,0,0,0,44,-2327,0
588,1,35,1,0,0,0,0,50,0,0
588,2,74,2,0,0,0,0,50,-365,1
588,3,90,3,0,0,0,0,50,2499,0
588,4,90,7,1,0,0,0,50,17022,1
588,5,90,6,0,0,1,0,50,-717,0
595,1,0,0,0,0,0,0,50,0,0
595,2,22,1,0,0,0,0,50,-72,1
595,3,0,0,0,0,0,0,50,-66,0
595,4,6,1,0,0,0,0,50,-88,1
595,5,0,0,0,0,0,0,50,-117,0
633,3,0,0,0,0,0,0,45,185,0
633,4,90,3,0,0,0,0,45,668,1
633,5,0,0,0,0,0,0,45,470,0
643,3,16,7,1,0,0,0,45,679,0
643,4,13,1,0,0,0,0,45,32853,1
643,5,0,0,0,0,0,0,45,-6188,0
644,3,73,2,0,0,0,0,50,556,0
644,4,90,4,0,0,0,0,50,1293,1
644,5,90,3,0,0,1,0,50,782,0
647,3,1,1,0,0,0,0,55,411,0
647,4,0,0,0,0,0,0,55,263,1
647,5,0,0,0,0,0,0,55,-91,0
21,1,0,0,0,0,0,0,50,0,1
21,2,0,0,0,0,0,0,50,-2764,0
21,3,0,0,0,0,0,0,49,-1962,1
21,4,0,0,0,0,0,0,49,-1199,0
21,5,0,0,0,0,0,0,49,-737,1
209,1,6,1,0,0,0,0,60,0,1
209,2,28,1,0,0,0,0,60,-1848,0
209,3,65,1,0,0,0,0,59,-2691,1
209,4,74,3,0,0,1,0,59,-1128,0
209,5,65,3,0,0,1,0,59,847,1
226,1,90,7,0,0,1,0,55,0,1
226,2,90,3,0,0,0,0,55,35349,0
226,3,90,1,0,0,0,0,55,-25446,1
226,4,90,6,0,0,1,0,55,792,0
226,5,90,8,0,0,1,1,55,36703,1
227,1,0,0,0,0,0,0,50,0,1
227,2,0,0,0,0,0,0,50,-113,0
227,3,0,0,0,0,0,0,50,-276,1
227,4,0,0,0,0,0,0,50,-29,0
227,5,0,0,0,0,0,0,50,114,1
228,1,0,0,0,0,0,0,45,0,1
228,2,0,0,0,0,0,0,45,-136,0
228,3,0,0,0,0,0,0,45,-211,1
228,4,0,0,0,0,0,0,45,-100,0
228,5,0,0,0,0,0,0,45,-53,1
229,1,90,6,0,0,1,0,60,0,1
229,2,90,12,1,0,0,2,60,5670,0
229,3,90,3,0,0,0,0,60,126081,1
229,4,90,8,0,0,1,2,60,71807,0
229,5,90,14,0,1,1,3,61,243664,1
230,1,90,6,0,0,1,0,55,0,1
230,2,90,4,0,0,0,0,55,10185,0
230,3,90,3,0,0,0,0,55,-5884,1
230,4,90,6,0,0,1,0,55,14503,0
230,5,90,8,0,0,1,0,55,36903,1
231,1,0,0,0,0,0,0,50,0,1
231,2,0,0,0,0,0,0,50,-21625,0
231,3,0,0,0,0,0,0,49,-30710,1
231,4,0,0,0,0,0,0,49,-15433,0
231,5,0,0,0,0,0,0,48,-10126,1
232,1,0,0,0,0,0,0,50,0,1
232,2,0,0,0,0,0,0,50,-6326,0
232,3,0,0,0,0,0,0,49,-7511,1
232,4,15,1,0,0,0,0,49,-3863,0
232,5,1,1,0,0,0,0,49,-1516,1
233,1,90,6,0,0,1,0,45,0,1
233,2,90,4,0,0,0,0,45,12714,0
233,3,90,1,0,0,0,0,45,13864,1
233,4,90,11,0,0,1,3,45,33677,0
233,5,90,5,0,0,1,0,45,214484,1
234,1,0,0,0,0,0,0,45,0,1
234,2,0,0,0,0,0,0,45,-162,0
234,3,0,0,0,0,0,0,45,-715,1
234,4,0,0,0,0,0,0,45,-744,0
234,5,0,0,0,0,0,0,45,-321,1
235,1,0,0,0,0,0,0,40,0,1
235,2,0,0,0,0,0,0,40,-679,0
235,3,0,0,0,0,0,0,40,-3462,1
235,4,0,0,0,0,0,0,40,-3078,0
235,5,0,0,0,0,0,0,40,-1647,1
236,1,90,11,1,0,1,3,65,0,1
236,2,90,2,0,0,0,0,65,105696,0
236,3,90,2,0,0,0,0,65,-32072,1
236,4,90,2,0,0,1,0,65,41220,0
236,5,90,3,0,0,1,0,65,156556,1
238,1,8,1,0,0,0,0,65,0,1
238,2,0,0,0,0,0,0,65,-1201,0
238,3,24,1,0,0,0,0,65,3989,1
238,4,25,1,0,0,0,0,65,9697,0
238,5,78,3,0,0,1,0,65,4275,1
239,1,11,1,0,0,0,0,60,0,1
239,2,61,1,0,0,0,0,60,-116,0
239,3,76,2,0,0,0,0,60,-336,1
239,4,90,4,0,0,1,0,60,-1024,0
239,5,90,3,0,0,1,0,60,9028,1
242,1,83,3,0,0,1,0,55,0,1
242,2,61,2,0,0,0,0,55,-209,0
242,3,90,10,1,0,0,3,55,-3040,1
242,4,64,3,0,0,1,0,55,36647,0
242,5,11,1,0,0,0,0,55,39603,1
243,1,1,1,0,0,0,0,50,0,1
243,2,4,0,0,0,0,0,50,-385,0
243,3,0,0,0,0,0,0,50,-1124,1
243,4,0,0,0,0,0,0,49,-731,0
243,5,0,0,0,0,0,0,49,-492,1
244,1,90,8,0,1,1,0,50,0,1
244,2,86,2,0,0,0,0,50,10319,0
244,3,90,1,0,0,0,0,50,12190,1
244,4,90,3,0,0,1,0,50,4105,0
244,5,90,2,0,0,1,0,50,-2908,1
245,1,0,0,0,0,0,0,55,0,1
245,2,0,0,0,0,0,0,55,-550,0
245,3,0,0,0,0,0,0,54,-512,1
245,4,0,0,0,0,0,0,54,-295,0
245,5,24,1,0,0,0,0,54,-87,1
246,1,90,3,0,0,1,0,50,0,1
246,2,85,2,0,0,0,0,50,-118,0
246,3,74,1,0,0,0,0,50,-587,1
246,4,0,0,0,0,0,0,50,-469,0
246,5,0,0,0,0,0,0,49,-971,1
247,1,78,3,0,0,1,0,55,0,1
247,2,28,1,0,0,0,0,55,-2358,0
247,3,15,4,0,1,0,0,55,-3215,1
247,4,15,1,0,0,0,0,55,-480,0
247,5,1,1,0,0,0,0,55,-1236,1
248,1,11,1,0,0,0,0,55,0,1
248,2,20,1,0,0,0,0,55,-35102,0
248,3,0,0,0,0,0,0,54,-73618,1
248,4,0,0,0,0,0,0,54,-62064,0
248,5,0,0,0,0,0,0,54,-25316,1
249,1,78,8,1,0,1,2,55,0,1
249,2,69,2,0,0,0,0,55,127837,0
249,3,90,2,0,0,0,0,55,104566,1
249,4,90,2,0,0,1,0,56,153695,0
249,5,90,6,1,0,1,0,56,177881,1
649,3,13,7,1,0,0,0,45,431,1
649,4,74,6,0,0,1,0,45,14703,0
649,5,90,8,0,0,1,2,45,48006,1
654,3,0,0,0,0,0,0,45,0,1
654,4,0,0,0,0,0,0,45,7400,0
654,5,0,0,0,0,0,0,45,-659,1
250,1,90,2,0,0,0,0,45,0,1
250,2,90,3,0,0,0,0,45,645,0
250,3,90,1,0,0,0,0,45,14483,1
250,4,90,9,0,0,1,2,45,-15234,0
250,5,90,3,0,0,0,0,45,19961,1
251,1,0,0,0,0,0,0,40,0,1
251,2,0,0,0,0,0,0,40,-2636,0
251,3,0,0,0,0,0,0,40,1599,1
251,4,0,0,0,0,0,0,40,981,0
251,5,0,0,0,0,0,0,40,-651,1
252,1,0,0,0,0,0,0,40,0,1
252,2,0,0,0,0,0,0,40,185,0
252,3,0,0,0,0,0,0,40,-805,1
252,4,0,0,0,0,0,0,40,-1879,0
252,5,0,0,0,0,0,0,40,-908,1
253,1,0,0,0,0,0,0,50,0,1
253,2,90,1,0,0,0,0,50,1684,0
253,3,90,1,0,0,0,0,50,3704,1
253,4,0,0,0,0,0,0,50,-1378,0
253,5,10,1,0,0,0,0,50,-246,1
254,1,81,1,0,0,0,0,45,0,1
254,2,90,2,0,0,0,0,45,1752,0
254,3,78,1,0,0,0,0,45,-2176,1
254,4,90,6,0,0,1,0,45,-21356,0
254,5,90,2,0,0,0,0,45,290,1
255,1,90,3,0,0,0,0,45,0,1
255,2,0,0,0,0,0,0,45,522,0
255,3,0,0,0,0,0,0,45,-183,1
255,4,0,0,0,0,0,0,45,-509,0
255,5,0,0,0,0,0,0,45,-243,1
256,1,0,0,0,0,0,0,45,0,1
256,2,0,0,0,0,0,0,45,-1723,0
256,3,0,0,0,0,0,0,45,-2586,1
256,4,27,0,0,0,0,0,44,-2058,0
256,5,0,0,0,0,0,0,44,-1747,1
257,1,90,0,0,0,0,0,45,0,1
257,2,90,2,0,0,0,0,45,821,0
257,3,90,1,0,0,0,0,45,224,1
257,4,90,6,0,0,1,0,45,-7922,0
257,5,90,6,0,1,0,1,45,-255,1
258,1,90,6,0,2,0,0,45,0,1
258,2,67,6,0,0,1,0,45,9481,0
258,3,90,1,0,0,0,0,45,33375,1
258,4,71,6,0,0,1,0,45,-11458,0
258,5,90,1,0,0,0,0,45,6515,1
261,1,90,2,0,0,0,0,55,0,1
261,2,90,2,0,0,0,0,55,-3301,0
261,3,82,2,0,0,0,0,55,-9517,1
261,4,76,3,0,0,1,0,54,-14119,0
261,5,70,5,0,0,1,2,54,-6504,1
262,1,0,0,0,0,0,0,55,0,1
262,2,14,1,0,0,0,0,55,-3334,0
262,3,11,1,0,0,0,0,55,-5101,1
262,4,13,1,0,0,0,0,54,-4117,0
262,5,0,0,0,0,0,0,54,-2909,1
263,1,17,1,0,0,0,0,55,0,1
263,2,7,1,0,0,0,0,55,-443,0
263,3,0,0,0,0,0,0,54,-789,1
263,4,18,1,0,0,0,0,54,-826,0
263,5,19,1,0,0,0,0,53,-75,1
264,1,66,2,0,0,0,0,55,0,1
264,2,67,3,0,0,1,0,55,1523,0
264,3,78,2,0,0,0,0,55,-1360,1
264,4,62,3,0,0,1,0,55,-4132,0
264,5,70,3,0,0,1,0,55,-1134,1
265,1,72,2,0,0,0,0,50,0,1
265,2,82,2,0,0,0,0,50,-1868,0
265,3,29,1,0,0,0,0,50,-3309,1
265,4,90,3,0,0,1,0,49,-4295,0
265,5,76,3,0,0,1,0,49,-1553,1
266,1,0,0,0,0,0,0,50,0,1
266,2,0,0,0,0,0,0,50,-103,0
266,3,0,0,0,0,0,0,50,-58,1
266,4,0,0,0,0,0,0,50,-3,0
266,5,0,0,0,0,0,0,49,-46,1
268,1,90,7,1,0,0,0,55,0,1
268,2,90,2,0,0,0,0,55,30519,0
268,3,90,10,1,0,0,3,55,9662,1
268,4,76,3,0,0,1,0,55,47115,0
268,5,79,2,0,0,1,0,55,78271,1
269,1,17,1,0,0,0,0,45,0,1
269,2,22,1,0,0,0,0,45,-2055,0
269,3,11,1,0,0,0,0,45,-3956,1
269,4,0,0,0,0,0,0,44,-4182,0
269,5,0,0,0,0,0,0,44,-5062,1
270,1,0,0,0,0,0,0,45,0,1
270,2,0,0,0,0,0,0,45,-8921,0
270,3,0,0,0,0,0,0,45,-11001,1
270,4,0,0,0,0,0,0,45,-12381,0
270,5,0,0,0,0,0,0,44,-430,1
271,1,8,1,0,0,0,0,55,0,1
271,2,0,0,0,0,0,0,55,-4078,0
271,3,7,1,0,0,0,0,55,-6919,1
271,4,13,1,0,0,0,0,54,-4272,0
271,5,10,0,0,0,0,0,54,-2843,1
272,1,0,0,0,0,0,0,45,0,1
272,2,0,0,0,0,0,0,45,-20589,0
272,3,0,0,0,0,0,0,45,-11359,1
272,4,0,0,0,0,0,0,45,-45728,0
272,5,0,0,0,0,0,0,45,-40658,1
569,1,90,6,1,0,0,0,60,0,1
569,2,90,2,0,0,0,0,60,135011,0
569,3,90,2,0,0,0,0,60,49426,1
569,4,76,2,0,0,1,0,60,-70216,0
569,5,79,2,0,0,1,0,60,-31297,1
570,1,72,2,0,0,0,0,55,0,1
570,2,75,1,0,0,0,0,55,-874,0
570,3,60,8,1,0,0,1,55,-2344,1
570,4,0,0,0,0,0,0,55,-683,0
570,5,19,1,0,0,0,0,54,-456,1
580,1,23,1,0,0,0,0,50,0,1
580,2,22,1,0,0,0,0,50,-449,0
580,3,78,2,0,0,0,0,50,-910,1
580,4,90,5,0,0,1,0,50,-636,0
580,5,90,4,0,0,0,0,50,49,1
610,1,0,0,0,0,0,0,40,0,1
610,2,0,0,0,0,0,0,40,2577,0
610,3,0,0,0,0,0,0,40,382,1
610,4,0,0,0,0,0,0,40,-750,0
610,5,0,0,0,0,0,0,40,-1168,1
626,2,0,0,0,0,0,0,45,0,0
626,3,0,0,0,0,0,0,45,17179,1
626,4,0,0,0,0,0,0,45,4635,0
626,5,0,0,0,0,0,0,45,-3861,1
635,3,11,1,0,0,0,0,50,261,1
635,4,13,1,0,0,0,0,50,185,0
635,5,13,1,0,0,0,0,50,66,1
636,3,0,0,0,0,0,0,50,106,1
636,4,0,0,0,0,0,0,50,79,0
636,5,0,0,0,0,0,0,50,10,1
650,3,0,0,0,0,0,0,45,177,1
650,4,90,8,0,0,1,0,45,172,0
650,5,90,4,0,0,0,0,45,1907,1
240,1,0,0,0,0,0,0,50,0,1
240,2,4,1,0,0,0,0,50,-327,0
240,3,0,0,0,0,0,0,50,122,1
240,4,21,0,0,0,0,0,50,128,0
240,5,45,1,0,0,0,0,50,101,0
273,1,0,0,0,0,0,0,40,0,1
273,2,0,0,0,0,0,0,40,-3979,0
273,3,0,0,0,0,0,0,40,-1922,1
273,4,0,0,0,0,0,0,40,-1217,0
273,5,0,0,0,0,0,0,40,-1640,0
274,1,0,0,0,0,0,0,45,0,1
274,2,0,0,0,0,0,0,45,-1614,0
274,3,0,0,0,0,0,0,45,-1301,1
274,4,0,0,0,0,0,0,45,-669,0
274,5,0,0,0,0,0,0,45,-460,0
275,1,0,0,0,0,0,0,40,0,1
275,2,0,0,0,0,0,0,40,-111,0
275,3,0,0,0,0,0,0,40,-83,1
275,4,0,0,0,0,0,0,40,-67,0
275,5,0,0,0,0,0,0,40,-41,0
276,1,0,0,0,0,0,0,40,0,1
276,2,0,0,0,0,0,0,40,-383,0
276,3,0,0,0,0,0,0,40,-272,1
276,4,0,0,0,0,0,0,40,-204,0
276,5,0,0,0,0,0,0,40,-135,0
277,1,90,8,0,0,1,0,40,0,1
277,2,90,9,0,0,1,1,40,31730,0
277,3,90,6,0,0,1,0,40,278040,1
277,4,90,2,0,0,0,0,41,150184,0
277,5,77,1,0,0,0,0,41,76284,0
278,1,0,0,0,0,0,0,40,0,1
278,2,0,0,0,0,0,0,40,-2221,0
278,3,0,0,0,0,0,0,40,-1682,1
278,4,0,0,0,0,0,0,40,-1016,0
278,5,0,0,0,0,0,0,39,9741,0
279,1,63,14,1,0,1,2,40,0,1
279,2,90,6,0,0,1,0,40,63813,0
279,3,90,5,0,0,1,0,41,562671,1
279,4,90,1,0,0,0,0,42,271450,0
279,5,90,1,0,0,0,0,42,162949,0
280,1,69,6,0,0,1,0,40,0,1
280,2,45,0,0,0,0,0,40,-2458,0
280,3,63,6,0,0,1,0,40,-8654,1
280,4,81,1,0,0,0,0,40,5360,0
280,5,90,1,0,0,0,0,40,7516,0
281,1,20,1,0,0,0,0,40,0,1
281,2,45,1,0,0,0,0,40,695,0
281,3,0,0,0,0,0,0,40,-663,1
281,4,0,0,0,0,0,0,40,-1503,0
281,5,0,0,0,0,0,0,40,-664,0
282,1,84,6,0,0,1,0,40,0,1
282,2,90,6,0,0,1,0,40,8701,0
282,3,90,8,0,0,1,2,40,18469,1
282,4,90,4,0,1,0,0,40,58990,0
282,5,90,0,0,0,0,0,40,118366,0
283,1,0,0,0,0,0,0,40,0,1
283,2,0,0,0,0,0,0,40,-171,0
